label,text
1,在上海少见的带游泳池的酒店公寓，周围的环境很不错，超市、饭店、酒吧等很多，不去市中心还是不错的。房间超大，装潢、设施一般。有厨房，但餐具等居然要租赁，似乎不甚合理。游泳池很小，不知何故水呈绿色（可能是瓷砖缘故），不如蓝色的游泳池舒服。早餐一般，不够丰富，早餐厅可以晒到太阳，蛮好。员工服务需要提高，至少应让客人感觉到亲切和微笑。
1,"很不错的酒店,可能是兰溪最好的酒店.只是位置离市中心远了点.看到了上海的旅游团也住这里."
0,从没见过如此残旧的五星级酒店，电梯、走廊、房间内铺设的地毯，可以用惨不忍睹来形容，电梯内的地毯块边缘起毛破烂，打个不好听的比喻，我们家用来垫狗屋的地毯块看起来都比它干净整齐，房间和走廊上的地毯给人感觉至少用了十年以上似的；卫生间里的墙面瓷砖一看就是低档得不行的东西，沟缝的白水泥开始出现一个个的小孔洞，象是蚂蚁窝的大门；水龙头和毛巾架铜锈斑驳、颜色可疑，洁具的牌子让人无从考究，倒是放洗澡香皂的香皂盒的牌子清清楚楚地显示是“COTTO”，这是什么等级的东西，相信对建材稍微有点了解的人都知道，卫生间的毛巾品牌不详，但是感觉又干又硬，似乎至少是三岁以上的年纪了，更可怕的是窗帘，上帝啊，我怀疑这酒店的窗帘是从来没有清洗过的，颜色晦涩不堪，我只是拉开并关上两次，洗手时居然肥皂泡就隐隐发黑，我住的是1520房间，似乎里面曾经淹过水，地毯颜色怪异不算，地脚线的木板很明显地不是同一次装上去的。本来这酒店大堂的服务还挺让我满意的，不管是登记还是入住服务员们的微笑都让我很开心，但是房间的服务就有点不知道怎么说好，我是下午四点左右入住的，在房间小睡了一个小时后才出去应酬，结果应酬完九点多回酒店时，赠送的水果已经放在酒吧台上了，而床，我起来时是什么样的，还是那么自然的乱成一团保持在那里，让我顿时象吞吃了个苍蝇似地倒了胃口，好感全消。而门口的保安及门童服务等管理，也是非常糟糕，门前广场是个圆圈，进来的的士在圆圈的任何位置都可以停下来上客下课，小小的入口经常是从各个角度分别停几量车在那里上下客，而酒店方也置之不理，根本没有人维持秩序，酒店门口打车也是一样，没有设置排队廊，大家全站在门口等车，前后左右那么一排开，实在是说不清楚先来后到的，不时有些因打车先后顺序而起的小纠纷！这酒店最大的特色就是销售，房间里随处可见卖东西的价目表和怂恿住可加入他们积分计划的推广牌，连文具和个人用品居然都有销售价目单竖在床头柜上，让我实在不知道这究竟是提供方便呢还是为了将销售最大化。而免费的东西，因为我出差习惯自己带洗漱用品，所以不知道他们的洗漱用品质量如何，但是那一次性拖鞋的质量，咳，难道是义乌小商品城那里购买的吗？啧啧，难得一见啊，赠送的水倒是怡宝的，但是怕吃亏似地加上了酒店的广告。该酒店停车场上来的电梯是在四川宾馆的门口，我入住时上来一出门口就看到登记台，过去登记得差不多完了才知道那是四川宾馆的前台，于是道个歉转过来假日酒店的前台重新办理了登记入住的手续，结果，咳，结果让我非常后悔应该在开始就将错错好了，据成都的朋友说，四川宾馆的硬件条件还略微好过皇冠假日，价格只是皇冠假日的一半而已，两家挨在一起并有门共通，这都是啥和啥呀？我已经是携程的钻石级会员，从来没有任何酒店做过任何评价，此次四川之行，先是在绵阳的富乐山九州国际酒店入住，精美得让我叹为观止，舒服得不行，因行程改变在成都临时住了这么一次皇冠假日，同是五星级酒店，让我感觉是从真正的五星级酒店一下子搬到了火车站的招待所，还比真正的五星级酒店多付了一倍的住宿费。赚钱不能就靠搞定些什么评选机构弄到五颗小星星后就那么黑心地赚啊！五星级的大车铺啊，永别了，我是再也不会去了，套用句流行词：赚钱，要厚道些！
1,好像跟洪崖洞酒店一个公司的，所以房间的风格比较接近，就是小一些，整体来说比较不错，房间内食品都是免费，很实在。就是早餐实在不敢恭维，大堂环境比较差。整体来说不错，属于比较好的三星级酒店。
0,"各位：新春大吉,四季平安！您好！我是生活在丸之地的香港人但都未曾到大有麽窄小的酒店房standardroom。老老此酒店房真太小！肥胖一点的兄弟姊妹很走！正如前一位的一！浴室地下同水的坐板又是有及不能直立的！酒店及房色OK的！地点不便距各站！境不太好,太近民居就是窗对窗！RMB300元房价不值！我不推荐！！！"
1,在这小城市还有这样干净的宾馆，不错！真的是3星硬件，4星服务。就是价格贵了点。但嵊州好像所有物价都贵，吃饭特贵。
1,去苏州之前，听朋友介绍了这家酒店，于是通过携程定了房间。当出租车司机将车子开进酒店时，顿时眼前豁然开朗，没有想到在市区还会有这样一家闹中取静的园林式酒店。走进大堂，行李员很热情的打招呼。来到前台，很快办理了入住手续，服务人员的办事效率较高。一路走上房间，假山、廊亭、瀑布尽收眼底，房间布置很别致，床头有一首唐诗，很有意境，就是房间面积有点小，但窗外景色不错。这次入住给我和朋友都留下了很深的印象，下次去苏州还想住那！
0,有那么多朋友点评钻石公寓，不妨再讲两句。钻石新推出的“特价”双人房，其实一点也不特价。以前有国外朋友来上海，一直比较推荐钻石，他们也比较满意。但这次7月上旬的入住新推出的特价双人房，朋友反映房间比以前小多了，总体比以前的的套房差多了。订房的时候，双特价人房和套房的价格只相差几十元，但实际情况却相差很大，我认为这是钻石在忽悠客人。
0,"携程的员工最好自己去住住看！这是一家连三星级都没有的酒店。非常不满意：1：携程上不知我什么这家酒店的综合评分是4.3。误导客人。2：酒店信价比不高，地段也太偏。3：早餐是我吃过最差的酒店，肉包里面还有苍蝇。请大家千万别去住，真的还不如Motel.补充点评2008年6月25日：工作人员态度诚恳，下次愿意再住住！免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
0,以为和温州的华侨饭店一个系统，入住发现像校办酒店，房间隔音很差，而且不仅是左右，楼上的动静也听的到，房间有一股陈年的霉味，行政房就是大些，湖景一般，是湖的一小部分。服务像国企。
1,位置不错，上海徐家汇中心地带，性价比一般，房间比较大
0,离泰山较远，实际环境与价格不符，漂亮的外观，陈旧破烂的内里，隔音极差
1,6月30日入住的。房间总体还行，就是有点旧。周围环境较好。服务方面，门童帮忙开车门倒是挺勤快，可惜不知道帮忙拎行李。特别表扬早餐比较好。总的来说，感觉可以是3星+的标准，但算不上4星
1,总体来说算满意，房间比较大，床还算干净，床头装饰比较漂亮，卫生间尚可。提供接机服务，虽然车比较陈旧，但毕竟是免费的。地理位置很好，在束河古镇内，强烈推荐住那里，觉得比大研古城好，安静一点，而且人很热情，不像古城内，商业气息太浓，人也没古镇友好。服务比较好，有问必答。缺点：淋浴水温根本无法调到舒适的温度，不是太冷就是太热。地毯比较脏，建议要经常吸尘，不然干脆换木质地板。性价比有待提高。
1,入住的是标准房.设施比较新.房间大.餐厅出品质量比较好.价格公道.需要改善的是浴室的淋浴帘不够长.水很容易流到外面.另外从客房到温泉有一段距离.去的时候有车送.回来的时候没有车.只能自己走回来.下雨的时候会比较狼狈.温泉区比较大而全面.总的来说挺值得!
1,标准房间设施一般，外部环境绝对一流！至少要提供暖风机之类的便民设施。补充点评2008年4月9日：之前点评有理，房间真的霉味很重，有待改进！
1,第二次入住，在上海的首选。虽然没啥名气，但软硬件设施非常好。大床太舒服了。住在里面，白天不像上班，晚上不想去夜店。只想在床上赖着。严重推荐
1,非常不错的酒店，依山傍水，里面大片森林，散散步很不错，坐在湖边也休息也是不错的选择；房间很幽静，房间的设施很好，服务员态度也很好。
1,"八月初入住两天,感觉极好.幽雅的庭院式格局与众多的现代高楼酒店相比,给人一种苏州园林式的恬静与悠闲.服务快捷且有求必应.地处闹市却静如田园.喜欢酒吧的出门左手数步HARRIS'BAR晚间十点以后热闹非常,有菲籍BAND演奏.饮食与购物天堂仅一街之隔.通过携程订房有送雪碧及可乐各一.早餐质差,68元价无所值.酒店周围美食多多,可尽情享受.强力推荐!"
1,"比较老的饭店了,房间只能用还比较干净整洁来形容,但离五星有点差距.卫生间也很小.东西比较旧."
1,国庆期间携程特价入住该酒店豪华房，这是第一次入住沈阳的该酒店，以前一直入住青年公园附近的凯宾斯基，有以下几点印象――1、从硬件设施来讲，黎明酒店非常不错，和凯宾斯基有一比，比我们上海的五星酒店的硬件都要好，特别是卫生间，明亮、宽敞、干净；2、虽然环境略显荒凉，但距离沈阳的中街商业区步行也只需25分钟，交通很方便；3、从软件来讲，携程预定时标明房间的宽带是免费的，可是入住后发现要收费，随即与携程取得联络，告知免费（这里表扬一下携程，有职业操守！很好！）；4、不过入住酒店后发生了一件本来很不愉快地经历，让我差一点从此放弃日后入住该酒店；由于我的老父亲头发乌过了，因此，弄脏了酒店的枕套，客房清理人员随即让我赔偿50元，这是我第一次入住五星级酒店让我赔偿，在结账时告知了前台，并打算把那个天价枕套拿走留个纪念，也许前台的小姐也觉得实在不好意思，随即不知道和谁打了电话，告知不用赔偿了，并诚恳地向我表示希望下次继续入住黎明酒店。我这里并不是说这区区50元，只是这50元背后显示了酒店的服务意识和服务理念。沈阳的经济虽然落后，但服务行业的服务态度普遍不好，但这次入住黎明酒店使我明显感觉到了沈阳这个最大的东北城市的服务意识与服务态度的提高。相比较而言，服务行业服务最好的城市当首数深圳市，就连上海都没法和深圳比，但尽管如此，上海仍然可以排在第二位，但与深圳的服务质量的差距很大；沈阳和北京的服务态度其实差不多，但这次入住黎明，使我感受到了一点不一样，也许我们的老工业基地真的在发生巨变。希望如此！再多说一句，服务行业，服务的态度和质量是服务行业的生命！通过这次入住，赞扬携程、赞扬黎明酒店。
0,宾馆竟然不能提供网络调试服务，我做了一次兼职的网管，呵呵！很有面子，去得那天天气冷，刚开始有点不太适应，要空调遥控器，说现在不提供；要加被子，说没有，当时很郁闷，不过做了兼职网管之后很快就提供了这两样东西，很开心另外，前台太小，性价比不高补充点评2007年10月22日：顺便说一下，前台竟然不知道长途电话的收费标准
1,入住金泉总体感觉不错，整洁干净，宽带上网特快，价格比较超值，附近有沃尔马的超市，交通非常便利，服务到位，下次还住。
0,作为商务经济连锁型酒店，总体还是过得去的，在这样繁华的区域，这个价钱也是过得去的。但是其他酒店在同样的价钱，提供更好的服务和设施，这就相形见拙了。总体让我觉得设施管理水平不高，这也导致整洁度不尽人意。房间本身设计就给人的感觉不清爽干净。浴室的设施也给人不卫生的感觉。是平庸的酒店。来到这样响的品牌的酒店，感觉失望。在同类型的酒店中，我按照水准的高低进行了这样的排序：锦江之星》宜家》...》莫泰。在宜家和莫泰之间还有省略号，就是说这里面可以有若干我不知道的，久悦不上台面。我只考虑锦江和宜家，这2品牌做到了品牌保证的效果。补充点评2007年8月7日：空调漏水！严重！跟自来水似的。好在是早上了，我立即把空调关了，然后用kettle接水，装了半壶水。
0,1酒店比较偏打车不方便2酒店楼上有KTV，晚上非常吵，特别是对住在五楼的房客。3前台接待，态度生硬。不太欢迎通过携程网预订的人。接待我的小姐，还给我一张名片，让我订房直接打宾馆电话就可以了。说携程发传真来还要回传比较烦。那位小姐好像姓冯。4房价水份太多。房价标价为516元，但一般预订只要讲价的话通常会以318元成交。5在入住后的第二天，我退房后，因为有事还要入住，前台一听是通过携程订的直接回答没房预订（该市当天并没有什么重大活动，也不是旅游旺季）6房间里的价格比外面高许多，一瓶外面一元钱的矿泉水，房间里标价为5元。而且酒店附近没有购物的地方。7服务意识太差，我询问前台工作人员当地天气预报，回答说是不知道。8早餐较差，部分菜还是冷的该酒店有好的设施但缺乏有效的管理，服务意识较差，甚至有点店大欺客的味道，虽然，它并不是什么大店
0,"我是在晚上12点到达兰州市火车站,下火车后问了３个路人也不知道有该酒店,最后我们选择打车去,因离火车站比较远打车要１１元,建议如果是到兰州作为中转站的朋友最好选择其他酒店.可能因为是晚上加上该酒店的大堂比较偏僻的原因,就算车子停在酒店的门口我们也花了５分钟才找到大门的入口．登记的时候服务小姐竟然问了一句＂我们这里有早餐的请问你需不需要＂我问她房间不是含早餐的吗，她的回答说是，我当时心里面就感到特奇怪她为什么要问我要不要早餐呢？在１２点３０分我们进到了房间，当时发现天气很冷而且找遍整个房间也只有两张被子，因此给前台打了个电话说多要一张被子，可能因为太晚了当时前台的小姐开始说没有，我说太冷了麻烦她帮忙问一下，她说可以帮我问一下但是没有的话她也无能为力，我当时的感觉是这间酒店的服务也太勉强了．结果到最后她的回复当然也是没有了，我也不想跟她再多说什么，到了第二天一早８点多就到了２楼吃了我生平看过最没有东西吃的早餐就快快退房了．我们本次旅游前后１２天都是通过携程订的房间，入住的地方有宁夏－甘肃－青海，总的来说我对这一间酒店各方面的感觉最差．完全感受不到服务而且还要受气．补充点评2007年10月9日：我认为３３０元的价格订位是完全不合理的．"
1,"单人间有一点点小，但基本够用。已经有宽带上网了，但网速偏慢。南面靠里的房间比较安静，西头北面的晚上会有车辆经过的声音传过来。早上6点多有""按摩""电话过来，^_^；不想被打扰的话拔掉电话插头吧补充点评2007年7月31日：信用卡都可以用了"
1,酒店房间的隔音效果太差了.竟能听到隔壁房间关衣橱门的声音.宾馆反馈2008年3月17日：酒店已于2008年3月更名为星程上服假日酒店（虹桥），并按照星程酒店标准进行了新装修，对客房及服务进行了全面升级。我们将努力以全新的面貌，赢得您最大的满意。
0,优点就是地理位置，到外滩和南京路走路10分钟。房间比较小，楼层举架低，有点压抑。卫生间毛巾也许消过毒，但很旧，颜色发黄，没办法，我用的自带毛巾。服务人员都不太热情，办理入住的女孩子们还好，大堂前的服务生，问个路什么的回答问题时基本不正眼看我，很锻炼我的脾气，有利于修身养性。
0,"入住退房慢,电梯慢,超市破,房间旧,服务态度差!"
1,7月13日入住A区三楼豪华房间，景观不错能看到湖景，房间设施一般（可能是期待值有点高），卫生间倒是奇大，有点意外，床太软不太适应。走道里的制冰机不错，有点度假酒店的风格。酒店的外景类似三亚喜来登的风格，室内外的游泳池都很不错，很干净。早餐还是不错的，就是品种多点就更好。由于第二天是换到天清岛入住，感觉开元比天清岛强太多了，相比之下这里若是五星的话，天清岛只能算三星。
1,开始预定的无烟房，到checkin时却告知无烟房没有了，晚上11点钟了，只能入住。其他服务还行。另外的问题时窗子总会发出卡他卡他声，晚上特别明显。如果是单身女人入住会被吓死的。另餐厅自助餐种类太少了。
0,"非常不值得的一个酒店.179的价格绝对不值!其他连锁酒店99元100元都比这个强啊!!房间很小,位置不好,早餐很差!"
1,"房间有免费宽带,速度很快.酒店离将军行署很近.想去参观时间又短的人可以选择这里."
0,宾馆一半的房间都没有阳光、不通风。服务员态度很恶劣。交款即便没人怎么也要半个小时。卫生间的马桶是坏的~~一不小心能把马桶给摔碎。千万小心使用。床单不干净，居然有阴毛。房间里弥漫着厕所的味道，恶心。比起其它省市的如家差得太远了，很失望。故宫周围的酒店都比这家的要便宜。觉得这家的性价比太不合适了。
1,前台服务员礼貌好，房间干净整齐，热水的确有忽冷忽热的现象，但影响不大。价格小贵，只值200元以下。
0,10月3号入住该酒店，整体感觉还算可以，下次再到成都肯定不会再住这家了。优点：1、房间大，有冰箱、微波炉等，设备比较全，还可以做饭和家一样。2、酒店周围有很多吃的，吃饭很方便。3、交通也很方便4、小区里也相对比较安静缺点：1、服务很差，服务员特少，服务响应特慢2、房间的卫生很差，临入睡前我们才发现枕巾、床单、被套都没有换过，脏死了。卫生间里的毛巾也不太干净，也很旧了。3、早餐品种很少
1,性价比很高。虽然是没有挂牌按照四星标准建造，但是非常不错。房间很大设备齐全。酒店所处位置交通便利，离成都热闹繁华地带近。同行的几个同事的评价都很高。
1,"酒店的硬件我觉得很满意,总体来说比那个叫玉华苑的酒店好多了呢!个方面都蛮方便,不过服务方面要加大改进!!!!!!!!"
1,是个弱四星酒店，各方面比较均衡，旅游商务皆可考虑。若要挑刺的话有以下几点：一、价格是否能更优惠些，四百多的标房价格稍高了些。二、入口不是特别方便醒目。三、就四星而言，大堂稍微寒碜了点。友情提醒：国信大酒店位于两站地铁中间，行李多或天气差时，不要坐地铁前往。
1,不错的地方，房间不错，服务也可。除了火车声音有点受不了。
1,"算是市中心入住挺方便的,旁边就是公园和河畔,景色不错,算是个闹中取去静的去处!房间是时尚派的,印象最深的是床,惬意的很以至于躺上去就睡着了,晚餐是西式的自助餐,在夜色中的玻璃幕顶辉映下点点的灯光象星星一样,浪漫的象野外餐一样,到是一种享受吧...嘿嘿,个人认为比较小资一些.附近有很多特色的饭店,走着就可以去了,很是方便!"
1,这个五星应该不是现在评定的，大概是祖上传下来的。从任何一个方面来讲，都不是五星的水准，难怪价格实惠！两点：房间的卫生有待提高，地毯上总有些毛绒绒的东西，小孩子在地上一爬，身上就会沾到一些。住了两晚，离店后，老婆和孩子身上都发疹子，实在想不出接触过什么过敏源，估计是酒店的地毯上的东西。另外，离店时忘了一件物品在房间，酒店代为保管了，但一直不通知本人，不知何故。直到本人半个月后遍寻不着，抱着一丝希望打电话去询问，那才叫惊喜万分！五星的服务，差得很远。旅游团队很多，早餐拥挤，低楼层恐怕会比较嘈杂。周围还是很方便的，对面的小路走进去不远，有一家过桥米线店，斜对面有一条横马路，有很多小餐馆，味道不错，价格也实惠。补充点评2008年6月12日：通过携程预定的，联系方式在携程的订单上总应该有吧！如果没有，那是携程的不对。我5月12日作出点评，5月13日下午1点收到携程发出的短信通知，说是酒店方面通知我有物品遗忘在房间。这是否巧合，明眼人一看便知。现在服务业的态度都很好，值得肯定，但都是虚心接受，屡教不改。希望贵酒店真正能做到有则改之，无则加勉。宾馆反馈2008年5月16日：感谢您的意见。酒店于1997年12月正式营业，于2000年12月正式挂牌五星。先后于2004年6月，2007年11月分别进行过部分楼层的装修。也核查过您所住过的房间，为近期新装修的房间，地毯还存在表面浮毛脱落的现象。酒店会加大清理工作，减少和避免此类情况产生。有关遗忘在酒店房间内的物品，酒店过去是根据遗留物品的价值和文件的重要性，通过订房渠道找寻客人电话来联系转交。由于每天会有客人遗留类似杂志，使用过的洗漱用品等，如果订单上没有联系方式，通常采用保留一段时间，等客人找寻的方式处理。对于您在房间遗留的易拉宝，没有引起足够的重视。酒店已经重新修订客人遗留物品处理程序，由当天的大堂副理和管家部主管再次认定通知处理，并针对散客在入住时，征询客人意见，留下联系电话等方式，尽量保证为此类客人及时作出有效沟通。期待您的再次光临。
1,酒店因为装修时间不长，设施还是不错，但4星酒店居然没有吹风机！头天晚上问过前台说24小时结帐都可以，但早上5点钟走，结帐时竟然只给我100元整单位的发票，说太早了，没有小额的票！
1,瑞吉红塔是公司几个老客户的首选，房间设施是附近几家五星里最好的，办公家具非常舒服，卫生间装修布置也很讲究。
1,"我是8月1日入住该酒店的,来香港主要为了SHOPPING,所以从地点来讲,酒店算是在较偏的位置,但觉得对得起我订的价格HKD550元/晚.房间很干净,而且我所入住的半海景房真的能看到很宽阔的海景,感觉很不错,卫生间很阔落,非常舒服.唯一欠缺的就是电视机,安置在床的侧面,看起来不是很方便,不过还好啦,反正不是为了看电视.交通方面,我没有遇到多大问题,只是那天来回上环,中环,酒店很多回,觉得酒店确是离购物点远了点.一般来说我从酒店出门就是看准它提供的SHUTTLEBUS的时间出发到港铁站(即中环站)转乘,回来则是搭到上环再转电车(俗称叮叮).因为沿路都有海景,感觉很是挺惬意的．对于订房我还有一点要补充：就是一定要提早定啊，我是一直在比价才选了８月１日出发（当然那几天还是动漫节则更一举两得），后来我接近８／１再查看时，价格已经变成１千多了，酒店是海鲜价因此深有体会．"
1,"饭店地理位置是非常适合夏天度假的地方,硬件设施差于5星,服务达标,早餐自助餐比较简单,打的比较困难."
0,"订的是豪华标准间,房间里的霉味让人简直不能呼吸,好在服务台给换了一个房,虽然霉味还是有,但比第一间好了很多.这,难道就是传说中的豪华标间?"
1,房间不是很大，但是卫生间装的很有创意。早餐很好，品种多，而且味道不错，服务人员的态度也很好。
1,房间小但很干净。入住时办理手续的时间较长，退房办手续时速度极快。总体基本满意
0,"对这个酒店的失望是从踏入酒店后的第一分钟开始,一直持续到离开这个酒店后的一个半月,1)1月22日入住,下雪,下了车拿着行李,门童视而不见;2)大堂暖气不足,温度很低3)入住花了差不多二十分钟,其实前台客人并不多,主要是工作人员明显是生手,而且态度还很生硬4)半夜一点洗澡,没热水,打N多次电话,过了差不多半小时才有一个工程人员上来帮助解决问题5)上网,网络是坏的,同样需要工作人员搬开家具来维修6)终于要睡觉了,才发觉过道的等无法关掉,接着又让维修人员上来维修,结果是维修人员也无法解决问题,只能拔掉灯泡7)真正的噩梦是1月23日离开店结帐,首先我要找大堂经理对昨晚这些问题问个所以然,结果过了半小时才见到大堂经理,又过了半小时才决定给我打8折.结帐时,涮了第一次卡号称POS机坏了,我明明听到是连通了,但工作人员硬说没连通,结果又刷了第2次,结果我打电话到银行问,证明酒店的确是刷了我2次672元.大堂经理答应马上传真通知银行取消一次,结果离开武汉后酒店一直没退款,又打了无数次长途,终于退了款.我去银行核查,酒店是2月20日把手续发到银行的,款是2月28日到我帐的.真的是不明白,这种酒店怎么能开业接客.可不可思议的是这种酒店管理公司怎么还有人用?居然还五星标准,我看是4星的硬件,招待所的服务水准,连快捷酒店都比不上"
1,酒店超值，不用300元住标间，房间很干净舒服，前台服务员态度很好，酒店管理水平很高，还可免费延住到2点。
1,离外滩五分钟步行即到，而且正对着外滩观光隧道，想到东方明珠和金茂游玩比较方便，去南京路也相对近。这次订的是没有窗户的大床房。房间空间较小，但尚算可以接受，因为只住一晚的缘故。但酒店的空调和热水壶都出现故障，上海的节能工作做得真是好，连基本的空调环境都达不到。住在房间里不知天黑天白，因为没有窗户，所以第二天几乎睡到十点，要早起的朋友一定要记得闹铃。洗手间是整体浴室，空间刚刚好，洗手台面比较小，其他尚算可以接受。总的来说，中规中矩。如果喜欢住在外滩附近的朋友可以考虑选择。还有一点值得表扬的，楼层设置了公用电脑可以上网的。提供了方便。
1,宾馆内的环境不错，早上起来我都要逛一圈然后在去吃早饭，入住的人也很多，车场都停满了，服务也可以，总的来说不错，但是没有通过携程预订该酒店，在入住时即可享受该酒店提供的额外优惠，问总台小姐，人家说根本就没有这个，有疑问请自己去找携程问，汗！打携程的电话又总是打不通，只有算了！
0,房间设备比较陈旧，没五星标准客人非常不满意
0,房间不大，窗户很小，但是交通比较方便，离汽车站、火车站都只要起步价，性价比不高
1,听朋友的介绍去了开元渡假村，感觉真的很不错，酒店很干净，服务也很好！如果下次还去的话，会多住上几天。意外的小插曲是，晚上在阳台上打牌开着门，结果晚上睡觉后被不知名的小虫子和蚊子围攻。。。那叫一个牺牲啊！！！早上醒来才发现酒店其实有小告示牌说让晚上不要开门来着。。。不过，我想是因为周围绿化太好了的缘故吧！
0,酒店空调有问题!蚊子太多!简直无法入睡!!!服务员的态度还不错的!
0,几年来，锦江之星在我心目中的位置已经从经济酒店中从第一位跌到了第四五位。而这一次，更是导致我从此以后再也不会住这一品牌的酒店。千里之堤，可能会崩于蚁穴。而蚁穴之不察，则非偶然。这次入住，因为行程原因。需要在最后一天早晨退房，下午再回来领取行李。这件非常简单的事情，可是一个胖职员却说由于奥运会和警方要求，因此退房时行李必须带走。但是我问酒店其他职员时，却都说下午六点前提取行李均可。为了核实，我打了服务电话，电话中也说可以到六点前回来提取。因此，我再次咨询了该胖职员，他也改口说届时可以为我安排。但是，早上退房时，那胖职员却坚决要我们把行李带走。还说其他职员的说法是他们“没有领会到精神”！无奈之下只有将行李带走。结果那天上午参加的三个会议穿插在了繁重的行李搬运之中，实在苦不堪言。在此之前，我在杭州另一个品牌经济酒店住宿，旅客的行李可以寄存数日，方便旅客在周边城市游玩；昨天晚上，我入住了上海的另一家酒店，行李照样可以在晚上12点前提取。锦江之星要求在六点前提走的规定本来就已经是比较苛刻的了，而这一个胖职员的所作所为，更是太过分了！我要问问这位胖职员：是不是全中国的酒店，全上海的酒店，包括他的所有同事，都“没有领会到精神”？模式化的礼貌表面下，完全没有一颗为顾客考虑的心，这可能就是锦江之星开始僵化的表现！作为一个普通顾客，我们也没有权力要求锦江之星怎么做。我们唯一能做的，就只是用脚投票：永远不再入住锦江之星！
0,入住前的期待还是很高，不过到达后感觉还是比较失望，这个价值和七斗星、如家等不到200元房价的经济型酒店还是有一定的差距，同去的同事的评价也不高，有点后悔没要什么服务，这方面不清楚退房速度还可以
0,管理混乱各种设施不到位进了房间发现未打扫卫生又换了房间但卫生还是感觉不好没有一次性拖鞋等很不方便很失望好不容易捱到早上立马换酒店！
1,"房间比较舒服,酒店的地理位置也比较好.但是宽带收费太贵~"
0,看了大家的评价不错，才选择这家的。房间无论如何不能说是三星的标准，个人感觉不如如家布置得温馨。
0,"服务极差,价格高,地点环境偏,房间条件能有一星.."
0,我是2月13号左右去的，定了一间大床房，在一楼，味道很浓的，像走进了胡同，12x房，有个窗子很小，连洗澡的拖鞋都没有，只有一双纸质拖鞋，我打了2次电话到前台，也没给送，最后我找到前台，服务员说他们没有洗澡的拖鞋，我只有从房间服务员那里又要了一双纸质拖鞋留洗澡，我们一家三口倒换着用（我孩子4岁）。有桌子，但不提供凳子，只能做床上打电脑。剩下的用的东西几乎没有：吹风机，电熨斗，。。。。。，感觉很不方便。一早起来走人，永远都不会在去这家酒店。
1,住的比较多，周围吃喝玩购物都方便建议携程以后要给个好折扣
0,"设施较差,服务意识低下,半夜走廊中喧闹无比,空气极差,房间潮湿阴暗,总之只上一次当!"
1,刚才提到的如家快捷酒店，应该是如家深圳火车站店，在渔民村小区内。
0,设施太陈旧了，位置离火车站近，但附近差不多条件却价格更便宜的酒店多得很！我住九层，晚上睡觉的环境都不好，比较吵，糟杂，我房间对面及左右的房间门都不关，玩通宵牌的，人多嘴杂（也没有酒店工作人员制止）！这酒店真的不太好！
1,我是第一次入住香格里拉，现在距当时入住有一个月了，除了前台的微笑，没有什么更多印象了。。。
1,在北京算是不错了，价格还可以，还有水果送
0,五一期间，“好心的酒店”居然送我们早餐，但是一个房间只送一份。结果，就是，我们五个房间9个人，只有五个人有早餐，其他4个每人要多付98元一份早餐。我们想把4号的早餐改成2号也不行（我们四号的早上的飞机，早餐６点开始，我们５点要出门）。太不人性化了。其中一个房间居然浴室没有帘子。。。。。。。。。。。
1,"非常好的饭店,软件硬件都很过得去,值得一住的地方!"
1,替两个同事订的，比较满意，但觉得价格偏高，在这样的西部小城市像这样的宾馆300-350元含早比较合理。
0,房间太小，无电梯，周围环境还可以，但正在修路，非常嘈杂
1,住过几次东莞酒店，海悦的地理位置和早餐最棒，听说朋友说请来的厨师是有来头的，呵呵冲这个去的！
1,最近去福建较多，每次都是住曼哈顿建联大酒店，因为第一次住的感觉很好，我住的是商务房，房间虽然不大，但物品齐全，而且床上的公仔让人有家的感觉，服务也好，
1,就在机场对面，走到机场就5分钟吧，如果要赶飞机的话住那里还蛮方便的，里面的设施就一般了，3星的标准吧
1,"入住酒店办理手续时让我们等了很久,因为没有房卡;而且我们的预定信息在酒店前台的电脑中查不到.客房内应有水果,酒店服务员半夜11点才送到,而且不敲门就进入客房,感觉不太好."
0,太差的酒店，房间设施最多2星。服务人员素质太差，让不是一个房间的人把行李拿走。
1,前两天去上海住在古北湾酒店。对酒店的服务感觉还可以。早餐也不错。房间设施稍微有点陈旧。不过对于短期出差来说还是比较合适的。酒店离虹桥机场很近，在国内转飞机的话有利用价值。离市区就比较远。总的来说根据出差目的和地方，古北湾是值得考虑使用的酒店。
0,"地方真是偏,连出租车司机都找了N久啊房间到是很大啊里面的设施台陈旧了啊一住进去就有骚扰电话跟踪而来,真是强啊!免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.al"
1,总体来说，很喜欢索菲特，这一次本来不想住索菲特，因为藏独事件，但客人喜欢，总体感觉不错。
1,"房间总体还是很不错的,但房间隔音效果比较一般,在房间很容易听到走廊上别人的说话,谢谢."
0,看到门口的样子，就知道不是真正的凯莱了，门厅零落要的商务房，对马路，跟没有玻璃一样，晚上吵闹，非常不隔音早餐特别乱，就豆浆可以喝喝
1,总体来说还可以就是房间隔音效果差了点晚上休息的时候走廊有人经过都能听的清楚的很而且整晚走廊都有人经过
